transaction_id,customer_id,product_id,store_id,date_id,quantity,unit_price,total_amount,discount
T004562,C0143,P094,S001,D281,1,291.4,286.15,0.018
T004563,C0048,P021,S001,D261,1,34.34,33.69,0.019
T004564,C0097,P040,S001,D004,1,140.09,138.27,0.013
T004565,C0010,P157,S001,D351,1,91.81,88.96,0.031
T004566,C0497,P001,S001,D160,2,77.38,154.14,0.004
T004567,C0033,P113,S001,D328,2,169.13,332.51,0.017
T004568,C0268,P091,S001,D134,1,113.73,110.66,0.027
T004569,C0246,P091,S001,D294,2,114.91,221.09,0.038
T004570,C0180,P163,S001,D080,1,27.14,25.97,0.043
T004571,C0406,P108,S001,D212,3,132.88,396.65,0.005
T004572,C0263,P049,S001,D134,2,92.4,170.39,0.078
T004573,C0086,P133,S001,D117,2,81.1,157.01,0.032
T004574,C0397,P071,S001,D356,4,81.25,313.62,0.035
T004575,C0500,P092,S001,D172,2,107.93,213.49,0.011
T004576,C0337,P053,S001,D346,1,95.28,91.56,0.039
T004577,C0286,P072,S001,D333,4,134.64,528.33,0.019
T004578,C0329,P143,S001,D199,2,126.25,223.97,0.113
T004579,C0019,P143,S001,D040,1,126.89,126.89,0.0
T004580,C0182,P048,S001,D157,2,88.51,171.18,0.033
T004581,C0191,P111,S001,D123,1,158.92,155.58,0.021
T004582,C0429,P124,S001,D110,2,340.26,590.69,0.132
T004583,C0238,P120,S001,D153,1,206.56,168.55,0.184
T004584,C0305,P127,S001,D001,3,292.9,787.32,0.104
T004585,C0304,P084,S001,D086,1,137.42,133.98,0.025
T004586,C0283,P034,S001,D260,3,64.37,189.83,0.017
T004587,C0320,P155,S001,D297,2,80.21,154.16,0.039
T004588,C0327,P087,S001,D104,5,154.09,714.98,0.072
T004589,C0421,P060,S001,D243,1,52.91,52.8,0.002
T004590,C0055,P110,S001,D302,2,177.61,330.0,0.071
T004591,C0494,P122,S001,D321,3,198.68,537.03,0.099
T004592,C0418,P120,S001,D360,2,210.3,394.94,0.061
T004593,C0175,P046,S001,D165,1,215.71,173.0,0.198
T004594,C0500,P154,S001,D249,1,93.29,92.92,0.004
T004595,C0158,P029,S001,D137,1,93.06,91.2,0.02
T004596,C0014,P142,S001,D232,4,236.57,877.2,0.073
T004597,C0365,P045,S001,D160,2,186.98,371.34,0.007
T004598,C0269,P038,S001,D026,1,169.81,151.13,0.11
T004599,C0186,P101,S001,D271,5,104.75,461.95,0.118
T004600,C0394,P087,S001,D211,1,154.25,147.46,0.044
T004601,C0094,P020,S001,D336,1,33.93,30.84,0.091
T004602,C0041,P016,S001,D091,1,86.32,85.11,0.014
T004603,C0431,P127,S001,D275,2,297.11,490.23,0.175
T004604,C0468,P134,S001,D025,1,149.65,143.51,0.041
T004605,C0282,P070,S001,D240,3,76.58,219.63,0.044
T004606,C0280,P076,S001,D148,1,130.16,109.99,0.155
T004607,C0153,P114,S001,D042,4,161.79,596.68,0.078
T004608,C0477,P075,S001,D054,2,134.23,237.86,0.114
T004609,C0216,P108,S001,D038,1,127.66,125.49,0.017
T004610,C0380,P164,S001,D122,3,29.98,84.99,0.055
T004611,C0486,P131,S001,D022,2,99.87,199.74,0.0
T004612,C0457,P004,S001,D340,4,75.51,257.64,0.147
T004613,C0185,P011,S001,D279,1,91.69,91.23,0.005
T004614,C0082,P017,S001,D310,1,86.4,83.98,0.028
T004615,C0407,P082,S001,D187,4,205.09,806.41,0.017
T004616,C0095,P111,S001,D107,2,158.91,308.92,0.028
T004617,C0444,P048,S001,D216,2,88.98,158.92,0.107
T004618,C0241,P148,S001,D174,1,1036.57,1000.29,0.035
T004619,C0087,P082,S001,D096,1,211.21,202.55,0.041
T004620,C0350,P050,S001,D272,3,84.82,224.18,0.119
T004621,C0003,P017,S001,D291,1,86.87,83.05,0.044
T004622,C0296,P149,S001,D341,2,1214.92,2177.14,0.104
T004623,C0097,P123,S001,D064,5,300.86,1486.25,0.012
T004624,C0221,P067,S001,D087,2,72.28,130.54,0.097
T004625,C0099,P094,S001,D122,3,292.08,863.1,0.015
T004626,C0070,P157,S001,D133,1,89.09,86.42,0.03
T004627,C0467,P068,S001,D002,3,77.16,228.47,0.013
T004628,C0316,P105,S001,D177,1,130.05,129.27,0.006
T004629,C0216,P110,S001,D144,1,179.8,174.41,0.03
T004630,C0001,P072,S001,D283,1,136.29,133.56,0.02
T004631,C0098,P037,S001,D114,1,156.8,151.31,0.035
T004632,C0296,P084,S001,D353,3,137.83,374.21,0.095
T004633,C0062,P026,S001,D063,1,152.1,141.91,0.067
T004634,C0365,P083,S001,D157,1,140.42,133.4,0.05
T004635,C0382,P138,S001,D071,5,263.24,1310.94,0.004
T004636,C0203,P003,S001,D266,1,77.59,76.74,0.011
T004637,C0492,P057,S001,D347,1,57.08,57.08,0.0
T004638,C0108,P098,S001,D176,2,100.12,192.03,0.041
T004639,C0008,P128,S001,D056,4,335.51,1319.23,0.017
T004640,C0229,P077,S001,D052,3,145.22,391.66,0.101
T004641,C0403,P152,S001,D224,2,1190.05,2199.21,0.076
T004642,C0211,P053,S001,D007,3,92.18,269.35,0.026
T004643,C0141,P056,S001,D112,2,58.0,108.58,0.064
T004644,C0326,P103,S001,D205,1,102.52,94.63,0.077
T004645,C0097,P006,S001,D013,5,69.8,333.99,0.043
T004646,C0340,P064,S001,D280,1,320.21,272.5,0.149
T004647,C0141,P124,S001,D027,2,349.3,651.1,0.068
T004648,C0222,P094,S001,D155,1,285.86,285.0,0.003
T004649,C0456,P039,S001,D352,2,148.47,244.98,0.175
T004650,C0269,P023,S001,D089,1,142.67,131.4,0.079
T004651,C0452,P033,S001,D111,2,61.55,121.38,0.014
T004652,C0091,P025,S001,D329,2,127.73,255.2,0.001
T004653,C0403,P079,S001,D115,2,202.72,383.14,0.055
T004654,C0233,P105,S001,D328,2,126.17,210.96,0.164
T004655,C0231,P051,S001,D252,2,80.76,154.57,0.043
T004656,C0430,P154,S001,D149,1,92.99,91.13,0.02
T004657,C0083,P034,S001,D269,4,63.44,248.18,0.022
T004658,C0069,P030,S001,D047,2,98.16,172.17,0.123
T004659,C0249,P029,S001,D327,2,91.11,173.29,0.049
T004660,C0283,P033,S001,D195,2,62.39,118.92,0.047
T004661,C0057,P116,S001,D028,5,176.0,759.44,0.137
T004662,C0131,P026,S001,D238,1,149.64,139.31,0.069
T004663,C0338,P110,S001,D073,1,182.66,179.74,0.016
T004664,C0207,P139,S001,D128,2,266.53,485.08,0.09
T004665,C0454,P030,S001,D055,3,98.71,282.8,0.045
T004666,C0130,P130,S001,D062,1,89.12,79.94,0.103
T004667,C0343,P104,S001,D019,2,114.22,218.62,0.043
T004668,C0295,P076,S001,D077,1,134.12,122.45,0.087
T004669,C0094,P053,S001,D236,1,93.57,82.53,0.118
T004670,C0002,P015,S001,D301,3,77.05,230.92,0.001
T004671,C0394,P029,S001,D230,2,92.79,180.38,0.028
T004672,C0291,P074,S001,D134,2,145.25,283.53,0.024
T004673,C0096,P098,S001,D200,3,96.51,285.19,0.015
T004674,C0392,P145,S001,D316,3,123.28,356.9,0.035
T004675,C0140,P138,S001,D188,2,272.0,527.14,0.031
T004676,C0343,P005,S001,D063,2,87.49,169.73,0.03
T004677,C0289,P033,S001,D033,4,61.81,213.12,0.138
T004678,C0320,P161,S001,D040,1,38.51,38.05,0.012
T004679,C0024,P027,S001,D241,4,94.11,348.21,0.075
T004680,C0389,P154,S001,D088,1,91.67,84.98,0.073
T004681,C0117,P166,S001,D302,3,27.41,74.91,0.089
T004682,C0354,P101,S001,D057,1,104.51,101.58,0.028
T004683,C0071,P073,S001,D109,3,129.1,314.87,0.187
T004684,C0105,P034,S001,D158,2,63.38,115.73,0.087
T004685,C0379,P039,S001,D034,5,141.83,639.65,0.098
T004686,C0500,P041,S001,D178,1,159.19,153.46,0.036
T004687,C0114,P126,S001,D162,1,357.95,354.01,0.011
T004688,C0050,P157,S001,D329,1,87.11,87.02,0.001
T004689,C0301,P088,S001,D139,1,148.87,141.43,0.05
T004690,C0330,P165,S001,D155,3,29.78,76.39,0.145
T004691,C0108,P033,S001,D162,1,60.83,58.03,0.046
T004692,C0314,P037,S001,D116,1,150.98,144.94,0.04
T004693,C0406,P017,S001,D076,3,86.44,249.73,0.037
T004694,C0481,P014,S001,D293,1,87.49,82.85,0.053
T004695,C0353,P104,S001,D282,4,109.85,435.88,0.008
T004696,C0388,P022,S001,D219,2,138.11,262.41,0.05
T004697,C0432,P141,S001,D301,2,263.86,501.33,0.05
T004698,C0408,P042,S001,D085,1,211.49,207.89,0.017
T004699,C0046,P078,S001,D161,1,198.34,185.25,0.066
T004700,C0295,P126,S001,D049,2,348.2,640.69,0.08
T004701,C0179,P072,S001,D363,3,135.95,392.35,0.038
T004702,C0285,P014,S001,D145,2,87.15,174.13,0.001
T004703,C0050,P087,S001,D291,1,160.29,155.64,0.029
T004704,C0342,P100,S001,D163,1,108.51,101.78,0.062
T004705,C0081,P021,S001,D051,3,34.1,102.1,0.002
T004706,C0092,P039,S001,D091,1,142.9,141.47,0.01
T004707,C0068,P057,S001,D252,2,57.72,115.09,0.003
T004708,C0231,P080,S001,D327,1,201.08,199.67,0.007
T004709,C0061,P070,S001,D301,4,75.64,272.0,0.101
T004710,C0188,P030,S001,D122,2,101.86,194.76,0.044
T004711,C0154,P090,S001,D141,1,116.79,107.45,0.08
T004712,C0353,P156,S001,D017,1,85.8,81.94,0.045
T004713,C0243,P059,S001,D343,3,55.83,165.98,0.009
T004714,C0018,P041,S001,D072,2,159.04,286.91,0.098
T004715,C0458,P082,S001,D230,2,207.24,369.72,0.108
T004716,C0081,P153,S001,D283,1,79.21,78.58,0.008
T004717,C0056,P129,S001,D119,5,97.41,470.0,0.035
T004718,C0086,P107,S001,D177,3,123.15,359.84,0.026
T004719,C0285,P139,S001,D144,2,280.75,546.34,0.027
T004720,C0462,P055,S001,D314,2,61.21,108.59,0.113
T004721,C0470,P161,S001,D018,1,39.42,36.54,0.073
T004722,C0232,P133,S001,D212,1,80.94,64.75,0.2
T004723,C0273,P055,S001,D015,4,60.23,211.53,0.122
T004724,C0230,P126,S001,D333,1,351.32,318.65,0.093
T004725,C0407,P163,S001,D235,1,27.84,27.39,0.016
T004726,C0311,P105,S001,D343,1,125.15,120.52,0.037
T004727,C0396,P040,S001,D314,1,142.52,125.42,0.12
T004728,C0152,P123,S001,D254,2,298.74,581.35,0.027
T004729,C0475,P110,S001,D009,2,178.0,345.68,0.029
T004730,C0408,P088,S001,D156,4,151.44,578.5,0.045
T004731,C0118,P144,S001,D111,1,140.09,136.31,0.027
T004732,C0439,P003,S001,D161,2,77.5,141.98,0.084
T004733,C0466,P143,S001,D356,1,128.39,123.77,0.036
T004734,C0419,P134,S001,D192,2,143.28,279.11,0.026
T004735,C0276,P129,S001,D211,2,99.99,178.78,0.106
T004736,C0124,P100,S001,D243,5,112.68,514.95,0.086
T004737,C0311,P067,S001,D355,4,73.75,293.82,0.004
T004738,C0276,P013,S001,D144,1,91.25,84.5,0.074
T004739,C0276,P070,S001,D122,1,72.81,67.86,0.068
T004740,C0282,P165,S001,D325,2,28.97,57.42,0.009
T004741,C0219,P079,S001,D015,4,199.47,710.91,0.109
T004742,C0072,P139,S001,D042,3,279.42,829.04,0.011
T004743,C0326,P065,S001,D154,2,318.4,598.59,0.06
T004744,C0227,P155,S001,D180,5,76.72,369.79,0.036
T004745,C0280,P002,S001,D007,2,76.38,125.87,0.176
T004746,C0236,P064,S001,D226,3,318.69,833.69,0.128
T004747,C0434,P089,S001,D015,3,102.96,308.26,0.002
T004748,C0006,P041,S001,D156,2,161.4,310.21,0.039
T004749,C0354,P125,S001,D276,2,323.69,621.48,0.04
T004750,C0016,P006,S001,D231,1,66.57,62.44,0.062
T004751,C0381,P007,S001,D275,2,64.3,116.9,0.091
T004752,C0043,P078,S001,D154,1,200.54,195.73,0.024
T004753,C0413,P075,S001,D104,1,134.7,110.72,0.178
T004754,C0276,P026,S001,D353,3,149.26,423.6,0.054
T004755,C0323,P112,S001,D080,1,183.87,178.35,0.03
T004756,C0369,P137,S001,D055,1,155.94,153.13,0.018
T004757,C0195,P052,S001,D221,1,84.37,81.0,0.04
T004758,C0259,P160,S001,D316,1,40.36,38.83,0.038
T004759,C0134,P163,S001,D198,1,27.36,26.62,0.027
T004760,C0076,P024,S001,D134,1,135.08,122.92,0.09
T004761,C0245,P019,S001,D132,1,36.41,33.24,0.087
T004762,C0394,P059,S001,D095,1,54.81,54.32,0.009
T004763,C0391,P066,S001,D034,2,286.9,556.01,0.031
T004764,C0022,P092,S001,D166,2,103.66,202.55,0.023
T004765,C0260,P043,S001,D080,1,203.33,192.76,0.052
T004766,C0307,P072,S001,D226,5,128.9,623.23,0.033
T004767,C0454,P060,S001,D222,1,52.34,51.45,0.017
T004768,C0175,P053,S001,D130,1,90.57,74.99,0.172
T004769,C0141,P012,S001,D360,4,86.24,318.05,0.078
T004770,C0289,P138,S001,D177,1,264.48,227.19,0.141
T004771,C0409,P069,S001,D124,1,76.42,75.58,0.011
T004772,C0165,P127,S001,D086,1,290.25,289.67,0.002
T004773,C0159,P111,S001,D267,5,160.55,659.06,0.179
T004774,C0193,P151,S001,D102,1,1118.16,944.85,0.155
T004775,C0021,P047,S001,D205,2,214.26,427.23,0.003
T004776,C0107,P147,S001,D317,2,131.02,254.18,0.03
T004777,C0315,P155,S001,D227,1,79.02,66.22,0.162
T004778,C0403,P017,S001,D189,3,88.5,237.89,0.104
T004779,C0399,P059,S001,D007,3,56.7,162.11,0.047
T004780,C0474,P147,S001,D054,2,133.3,265.0,0.006
T004781,C0032,P070,S001,D011,1,73.59,73.44,0.002
T004782,C0063,P141,S001,D248,2,269.82,502.94,0.068
T004783,C0271,P077,S001,D303,1,145.04,140.98,0.028
T004784,C0271,P019,S001,D189,1,37.41,36.92,0.013
T004785,C0376,P140,S001,D238,1,267.06,237.68,0.11
T004786,C0091,P095,S001,D250,3,298.29,873.39,0.024
T004787,C0451,P048,S001,D060,1,93.51,91.08,0.026
T004788,C0194,P158,S001,D119,3,38.22,113.63,0.009
T004789,C0332,P038,S001,D104,2,164.36,324.45,0.013
T004790,C0080,P150,S001,D023,1,1186.78,1115.57,0.06
T004791,C0205,P057,S001,D092,1,58.86,51.21,0.13
T004792,C0088,P071,S001,D294,1,80.94,67.58,0.165
T004793,C0342,P071,S001,D257,2,81.95,150.95,0.079
T004794,C0082,P130,S001,D247,2,84.97,162.46,0.044
T004795,C0388,P013,S001,D125,1,92.14,85.14,0.076
T004796,C0372,P160,S001,D027,4,40.84,159.77,0.022
T004797,C0054,P146,S001,D035,3,123.4,331.7,0.104
T004798,C0043,P157,S001,D165,2,89.4,178.44,0.002
T004799,C0200,P096,S001,D356,1,273.33,219.21,0.198
T004800,C0200,P063,S001,D002,2,265.88,428.07,0.195
T004801,C0192,P085,S001,D273,1,149.83,143.39,0.043
T004802,C0022,P147,S001,D141,1,130.59,125.5,0.039
T004803,C0370,P094,S001,D121,1,289.51,268.09,0.074
T004804,C0350,P001,S001,D270,1,74.61,69.91,0.063
T004805,C0444,P088,S001,D030,2,153.39,290.83,0.052
T004806,C0044,P004,S001,D195,2,75.47,148.68,0.015
T004807,C0406,P091,S001,D284,3,110.15,325.49,0.015
T004808,C0295,P027,S001,D161,2,94.67,172.87,0.087
T004809,C0470,P025,S001,D004,4,131.52,471.37,0.104
T004810,C0375,P052,S001,D077,4,81.55,322.29,0.012
T004811,C0358,P051,S001,D192,1,82.24,72.54,0.118
T004812,C0142,P153,S001,D223,2,79.79,140.75,0.118
T004813,C0239,P048,S001,D223,3,91.75,265.62,0.035
T004814,C0345,P100,S001,D141,4,111.23,444.03,0.002
T004815,C0352,P090,S001,D322,1,115.45,101.6,0.12
T004816,C0150,P074,S001,D171,4,144.35,550.84,0.046
T004817,C0107,P084,S001,D242,1,144.45,138.53,0.041
T004818,C0100,P019,S001,D356,1,37.61,37.12,0.013
T004819,C0162,P149,S001,D133,2,1221.28,2427.9,0.006
T004820,C0373,P100,S001,D087,1,108.15,95.82,0.114
T004821,C0053,P066,S001,D163,4,283.43,939.85,0.171
T004822,C0233,P030,S001,D161,1,101.25,83.84,0.172
T004823,C0404,P116,S001,D085,1,174.46,174.11,0.002
T004824,C0500,P073,S001,D065,2,128.85,249.97,0.03
T004825,C0324,P009,S001,D269,2,75.81,138.88,0.084
T004826,C0069,P045,S001,D160,3,190.57,496.24,0.132
T004827,C0116,P007,S001,D157,4,61.38,210.9,0.141
T004828,C0018,P053,S001,D069,2,94.1,166.18,0.117
T004829,C0471,P088,S001,D276,1,151.94,146.17,0.038
T004830,C0255,P088,S001,D124,2,152.01,299.16,0.016
T004831,C0200,P110,S001,D221,1,178.05,143.15,0.196
T004832,C0440,P161,S001,D090,4,39.0,151.63,0.028
T004833,C0443,P120,S001,D029,3,212.14,636.42,0.0
T004834,C0467,P155,S001,D105,3,77.25,222.25,0.041
T004835,C0416,P054,S001,D211,2,80.01,142.26,0.111
T004836,C0399,P131,S001,D139,1,96.77,94.16,0.027
T004837,C0429,P084,S001,D293,2,141.31,228.36,0.192
T004838,C0126,P047,S001,D353,2,215.06,422.81,0.017
T004839,C0327,P011,S001,D160,2,93.33,173.97,0.068
T004840,C0146,P078,S001,D165,1,202.14,196.08,0.03
T004841,C0492,P111,S001,D312,1,159.63,156.28,0.021
T004842,C0002,P039,S001,D007,1,148.9,143.84,0.034
T004843,C0201,P040,S001,D114,1,138.6,133.06,0.04
T004844,C0069,P002,S001,D322,1,80.16,71.5,0.108
T004845,C0310,P163,S001,D305,1,27.21,25.6,0.059
T004846,C0270,P093,S001,D012,2,97.04,188.45,0.029
T004847,C0056,P106,S001,D275,1,122.61,121.26,0.011
T004848,C0204,P090,S001,D091,5,114.7,563.75,0.017
T004849,C0014,P047,S001,D115,4,213.76,766.97,0.103
T004850,C0209,P085,S001,D170,5,144.85,646.76,0.107
T004851,C0081,P123,S001,D047,1,308.97,299.7,0.03
T004852,C0259,P057,S001,D350,1,57.21,56.52,0.012
T004853,C0141,P073,S001,D172,2,129.92,239.31,0.079
T004854,C0048,P003,S001,D306,1,78.17,78.01,0.002
T004855,C0382,P159,S001,D172,3,40.02,118.26,0.015
T004856,C0267,P036,S001,D177,1,144.99,138.18,0.047
T004857,C0022,P054,S001,D319,3,83.96,243.82,0.032
T004858,C0399,P144,S001,D112,2,140.55,277.73,0.012
T004859,C0480,P135,S001,D260,2,157.25,269.21,0.144
T004860,C0405,P098,S001,D052,2,100.28,170.07,0.152
T004861,C0050,P146,S001,D333,2,121.96,242.46,0.006
T004862,C0400,P153,S001,D255,5,82.28,392.06,0.047
T004863,C0484,P008,S001,D156,1,73.45,64.71,0.119
T004864,C0267,P124,S001,D080,1,358.72,352.26,0.018
T004865,C0204,P157,S001,D181,2,91.67,182.61,0.004
T004866,C0447,P006,S001,D344,1,69.36,68.04,0.019
T004867,C0351,P164,S001,D015,3,30.73,90.71,0.016
T004868,C0382,P140,S001,D340,2,266.31,507.05,0.048
T004869,C0394,P095,S001,D357,2,292.42,558.52,0.045
T004870,C0183,P011,S001,D195,1,89.73,82.55,0.08
T004871,C0282,P052,S001,D016,3,81.92,238.63,0.029
T004872,C0249,P027,S001,D057,2,92.83,181.2,0.024
T004873,C0391,P085,S001,D119,1,148.09,141.43,0.045
T004874,C0319,P105,S001,D322,2,125.12,243.73,0.026
T004875,C0136,P036,S001,D308,1,142.86,126.15,0.117
T004876,C0060,P013,S001,D101,2,89.55,171.04,0.045
T004877,C0003,P072,S001,D348,2,134.83,256.45,0.049
T004878,C0400,P164,S001,D272,1,30.24,29.79,0.015
T004879,C0245,P150,S001,D078,2,1200.16,2126.68,0.114
T004880,C0378,P131,S001,D006,4,99.57,395.49,0.007
T004881,C0024,P150,S001,D269,1,1154.29,1044.63,0.095
T004882,C0315,P121,S001,D342,1,199.84,178.86,0.105
T004883,C0342,P026,S001,D036,3,146.8,397.24,0.098
T004884,C0010,P107,S001,D240,2,125.69,250.88,0.002
T004885,C0189,P090,S001,D192,2,117.88,228.92,0.029
T004886,C0034,P095,S001,D111,3,302.85,844.95,0.07
T004887,C0094,P038,S001,D243,4,173.17,623.41,0.1
T004888,C0232,P045,S001,D085,1,197.32,166.14,0.158
T004889,C0085,P080,S001,D254,3,203.26,553.68,0.092
T004890,C0294,P103,S001,D171,1,105.53,95.61,0.094
T004891,C0393,P151,S001,D057,1,1111.21,992.31,0.107
T004892,C0446,P135,S001,D301,4,160.9,597.9,0.071
T004893,C0283,P155,S001,D331,1,79.41,76.39,0.038
T004894,C0382,P058,S001,D054,3,52.95,153.45,0.034
T004895,C0438,P124,S001,D094,1,349.7,334.31,0.044
T004896,C0152,P115,S001,D025,1,179.03,172.05,0.039
T004897,C0297,P019,S001,D213,5,36.62,174.31,0.048
T004898,C0128,P001,S001,D362,1,74.43,67.73,0.09
T004899,C0151,P095,S001,D275,1,288.9,281.68,0.025
T004900,C0159,P102,S001,D016,1,110.34,90.59,0.179
T004901,C0439,P063,S001,D357,4,266.49,999.87,0.062
T004902,C0098,P053,S001,D077,2,90.68,173.74,0.042
T004903,C0414,P017,S001,D044,2,87.58,152.56,0.129
T004904,C0073,P114,S001,D157,1,168.51,144.41,0.143
T004905,C0289,P015,S001,D139,1,78.99,63.67,0.194
T004906,C0209,P147,S001,D025,1,134.07,127.1,0.052
T004907,C0286,P039,S001,D317,1,145.32,142.41,0.02
T004908,C0061,P074,S001,D040,1,146.27,134.71,0.079
T004909,C0457,P030,S001,D153,2,98.24,168.19,0.144
T004910,C0384,P008,S001,D212,1,73.55,67.0,0.089
T004911,C0371,P090,S001,D344,2,112.62,188.98,0.161
T004912,C0167,P145,S001,D194,2,125.1,242.69,0.03
T004913,C0186,P101,S001,D143,3,108.21,287.95,0.113
T004914,C0267,P053,S001,D349,3,90.85,260.29,0.045
T004915,C0388,P121,S001,D233,1,191.48,170.99,0.107
T004916,C0146,P037,S001,D152,1,157.55,150.46,0.045
T004917,C0492,P073,S001,D362,2,130.49,252.37,0.033
T004918,C0073,P027,S001,D024,4,94.35,318.15,0.157
T004919,C0223,P066,S001,D156,4,287.81,1120.16,0.027
T004920,C0435,P129,S001,D083,4,99.46,366.81,0.078
T004921,C0391,P028,S001,D054,1,98.05,94.72,0.034
T004922,C0223,P103,S001,D242,1,105.76,105.23,0.005
T004923,C0282,P117,S001,D011,3,191.73,564.26,0.019
T004924,C0209,P094,S001,D074,1,288.73,255.53,0.115
T004925,C0111,P098,S001,D268,2,95.95,175.78,0.084
T004926,C0219,P031,S001,D172,2,89.58,159.81,0.108
T004927,C0452,P154,S001,D144,1,91.14,90.23,0.01
T004928,C0271,P056,S001,D233,2,57.55,113.14,0.017
T004929,C0473,P159,S001,D200,1,39.77,39.25,0.013
T004930,C0099,P115,S001,D361,2,185.96,364.48,0.02
T004931,C0077,P097,S001,D016,3,297.88,732.78,0.18
T004932,C0160,P074,S001,D090,2,149.73,278.8,0.069
T004933,C0461,P158,S001,D166,1,36.69,36.65,0.001
T004934,C0492,P124,S001,D221,1,343.56,330.5,0.038
T004935,C0001,P003,S001,D042,3,76.99,221.04,0.043
T004936,C0223,P142,S001,D347,2,231.31,441.8,0.045
T004937,C0200,P014,S001,D023,1,83.88,74.99,0.106
T004938,C0427,P050,S001,D075,1,87.21,80.49,0.077
T004939,C0104,P158,S001,D054,2,36.77,71.11,0.033
T004940,C0417,P077,S001,D131,1,149.39,133.26,0.108
T004941,C0422,P119,S001,D276,2,202.56,362.58,0.105
T004942,C0034,P102,S001,D040,1,109.06,103.17,0.054
T004943,C0332,P158,S001,D068,2,37.23,73.34,0.015
T004944,C0311,P090,S001,D170,1,111.56,107.43,0.037
T004945,C0028,P057,S001,D246,3,58.28,168.02,0.039
T004946,C0442,P049,S001,D190,3,91.61,257.24,0.064
T004947,C0299,P033,S001,D108,2,64.03,123.96,0.032
T004948,C0322,P100,S001,D041,5,107.64,518.82,0.036
T004949,C0113,P157,S001,D327,1,90.34,84.11,0.069
T004950,C0459,P044,S001,D306,1,187.06,171.91,0.081
T004951,C0145,P030,S001,D145,3,100.43,300.39,0.003
T004952,C0483,P131,S001,D289,1,96.97,91.15,0.06
T004953,C0207,P077,S001,D130,3,150.73,416.47,0.079
T004954,C0067,P028,S001,D297,4,99.46,344.53,0.134
T004955,C0285,P110,S001,D325,1,185.75,178.88,0.037
T004956,C0252,P069,S001,D259,2,78.54,150.64,0.041
T004957,C0473,P070,S001,D355,3,74.11,221.89,0.002
T004958,C0083,P120,S001,D180,2,212.66,405.33,0.047
T004959,C0035,P047,S001,D078,2,216.09,402.79,0.068
T004960,C0204,P047,S001,D103,3,218.23,632.43,0.034
T004961,C0135,P148,S001,D284,1,1027.0,961.27,0.064
T004962,C0104,P135,S001,D298,1,157.8,157.17,0.004
T004963,C0068,P094,S001,D174,1,294.3,289.59,0.016
T004964,C0367,P025,S001,D264,4,131.61,521.18,0.01
T004965,C0469,P139,S001,D077,2,282.02,531.33,0.058
T004966,C0279,P056,S001,D115,2,59.69,109.59,0.082
T004967,C0105,P154,S001,D023,2,95.07,168.65,0.113
T004968,C0085,P022,S001,D036,3,137.97,390.73,0.056
T004969,C0084,P035,S001,D138,1,62.92,62.54,0.006
T004970,C0385,P083,S001,D027,1,143.72,137.83,0.041
T004971,C0343,P057,S001,D344,3,57.8,169.41,0.023
T004972,C0280,P140,S001,D303,1,272.17,235.7,0.134
T004973,C0063,P119,S001,D238,5,194.66,894.46,0.081
T004974,C0457,P088,S001,D272,2,151.2,263.09,0.13
T004975,C0136,P013,S001,D270,1,91.47,82.23,0.101
T004976,C0087,P135,S001,D267,1,161.7,159.11,0.016
T004977,C0073,P144,S001,D117,3,141.15,368.82,0.129
T004978,C0023,P115,S001,D062,2,188.11,374.34,0.005
T004979,C0142,P069,S001,D121,1,76.49,72.36,0.054
T004980,C0232,P119,S001,D061,1,194.83,170.48,0.125
T004981,C0053,P111,S001,D024,2,156.55,265.2,0.153
T004982,C0475,P129,S001,D042,2,95.69,186.98,0.023
T004983,C0405,P156,S001,D014,1,88.11,74.81,0.151
T004984,C0469,P115,S001,D226,2,179.48,340.65,0.051
T004985,C0083,P078,S001,D208,2,199.95,382.3,0.044
T004986,C0458,P088,S001,D235,1,152.57,129.07,0.154
T004987,C0094,P118,S001,D003,1,208.79,195.43,0.064
T004988,C0266,P101,S001,D358,5,110.01,538.5,0.021
T004989,C0294,P064,S001,D148,5,326.13,1465.95,0.101
T004990,C0252,P105,S001,D272,1,129.5,125.1,0.034
T004991,C0225,P033,S001,D183,1,61.35,60.06,0.021
T004992,C0424,P002,S001,D130,1,77.09,63.06,0.182
T004993,C0125,P034,S001,D286,1,64.95,62.22,0.042
T004994,C0091,P029,S001,D168,4,91.99,349.56,0.05
T004995,C0210,P111,S001,D172,2,153.06,302.75,0.011
T004996,C0385,P036,S001,D013,4,144.24,555.61,0.037
T004997,C0253,P055,S001,D314,1,60.68,51.03,0.159
T004998,C0369,P098,S001,D190,3,99.64,292.94,0.02
T004999,C0475,P108,S001,D186,1,134.74,131.64,0.023
T005000,C0359,P014,S001,D257,2,83.87,160.53,0.043
T005001,C0255,P070,S001,D148,2,73.45,143.96,0.02
T005002,C0400,P110,S001,D068,2,185.85,355.72,0.043
T005003,C0008,P033,S001,D144,2,61.85,123.7,0.0
T005004,C0277,P141,S001,D324,2,258.38,467.15,0.096
T005005,C0088,P157,S001,D295,3,87.88,220.67,0.163
T005006,C0168,P120,S001,D260,4,214.04,852.74,0.004
T005007,C0202,P137,S001,D178,4,161.0,622.75,0.033
T005008,C0008,P147,S001,D201,2,135.3,263.29,0.027
T005009,C0230,P135,S001,D334,1,162.39,146.48,0.098
T005010,C0208,P117,S001,D155,4,193.89,641.39,0.173
